,Region,District,Garden,Room,Hall,Floor,Year,Size,Direction,Renovation,Price,RegionNum,DistrictNum,GardenNum,RoomNum,HallNum,DirectionNum,RenovationNum,PriceNum,YearNum,SizeNum,FloorNum
3080,大兴,枣园,马赛公馆,2,2,17,2012,83,南,简装,399.0,3,129,3456,1,2,26,2,399.0,2012,83,17
3081,大兴,枣园,首邑溪谷,2,1,16,2013,41,西,精装,320.0,3,129,3428,1,1,38,3,320.0,2013,41,16
3082,大兴,西红门,月桂庄园,2,2,5,2002,93,南北,简装,459.0,3,184,1892,1,2,29,2,459.0,2002,93,5
3083,大兴,高米店南,兴涛社区,3,2,5,1999,134,南北,简装,630.0,3,216,528,2,2,29,2,630.0,1999,134,5
3084,大兴,天宫院,龙湖时代天街,3,1,18,2014,98,南北,精装,480.0,3,82,3552,2,1,29,3,480.0,2014,98,18
3085,大兴,枣园,红木林,2,1,21,2013,80,南北,精装,530.0,3,129,2585,1,1,29,3,530.0,2013,80,21
3086,大兴,枣园,兴华园,3,2,10,2002,117,南北,简装,470.0,3,129,519,2,2,29,2,470.0,2002,117,10
3087,大兴,黄村中,时代龙和,3,2,15,2007,144,南北,精装,665.0,3,219,1809,2,2,29,3,665.0,2007,144,15
3088,大兴,枣园,彩虹新城,3,1,16,2007,119,南北,简装,630.0,3,129,1549,2,1,29,2,630.0,2007,119,16
3089,大兴,枣园,滨河西里北区,4,1,6,1994,93,东西北,精装,394.0,3,129,2243,3,1,20,3,394.0,1994,93,6
3090,大兴,西红门,宏盛家园,3,2,6,2000,123,南北,精装,538.0,3,184,1303,2,2,29,3,538.0,2000,123,6
3091,大兴,和义,益丰园,3,1,16,2005,106,东北,精装,480.0,3,63,2440,2,1,4,3,480.0,2005,106,16
3092,大兴,西红门,宏大北园,3,2,16,2006,142,东西,简装,530.0,3,184,1299,2,2,18,2,530.0,2006,142,16
3093,大兴,大兴其它,德茂小区,3,1,6,1998,87,南北,精装,370.0,3,74,1571,2,1,29,3,370.0,1998,87,6
3094,大兴,枣园,彩虹新城,2,1,17,2008,91,南北,精装,470.0,3,129,1549,1,1,29,3,470.0,2008,91,17
3095,大兴,西红门,九龙山庄二区,3,2,7,1996,134,南北,精装,520.0,3,184,343,2,2,29,3,520.0,1996,134,7
3096,大兴,科技园区,长丰园二区,2,1,7,2002,77,南北,简装,255.0,3,161,3257,1,1,29,2,255.0,2002,77,7
3097,大兴,天宫院,云立方,1,1,21,2014,50,南北,精装,239.0,3,82,350,0,1,29,3,239.0,2014,50,21
3098,大兴,黄村中,富强西里,2,1,6,1992,65,南北,简装,307.0,3,219,1361,1,1,29,2,307.0,1992,65,6
3099,大兴,西红门,瑞海家园二区,2,1,6,2004,109,南北,简装,410.0,3,184,2370,1,1,29,2,410.0,2004,109,6
3100,大兴,西红门,世嘉博苑,1,1,15,2009,59,南北,简装,342.0,3,184,139,0,1,29,2,342.0,2009,59,15
3101,大兴,大兴其它,首座御园一期,2,1,8,2009,92,南北,其他,395.0,3,74,3406,1,1,29,0,395.0,2009,92,8
3102,大兴,旧宫,宣颐家园,2,1,5,2003,37,东,简装,240.0,3,115,1337,1,1,0,2,240.0,2003,37,5
3103,大兴,枣园,彩虹新城,2,1,16,2007,88,南西,其他,430.0,3,129,1549,1,1,32,0,430.0,2007,88,16
3104,大兴,亦庄,金色漫香林三期,2,1,8,2010,76,南,其他,445.0,3,28,3176,1,1,26,0,445.0,2010,76,8
3105,大兴,大兴其它,富力丹麦小镇,3,1,6,2011,111,南,精装,380.0,3,74,1341,2,1,26,3,380.0,2011,111,6
3106,大兴,枣园,首邑溪谷,3,1,16,2012,70,西南,简装,580.0,3,129,3428,2,1,43,2,580.0,2012,70,16
3107,大兴,旧宫,灵秀山庄,2,1,6,2002,97,南北,简装,440.0,3,115,2267,1,1,29,2,440.0,2002,97,6
3108,大兴,旧宫,朗润园二期,2,1,21,2014,87,南,精装,578.0,3,115,1895,1,1,26,3,578.0,2014,87,21
3109,大兴,旧宫,清欣园甲区,2,1,6,2001,81,南北,其他,340.0,3,115,2210,1,1,29,0,340.0,2001,81,6
3110,大兴,黄村火车站,车站中里,3,1,5,1995,86,南北,简装,330.0,3,221,3029,2,1,29,2,330.0,1995,86,5
3111,大兴,大兴其它,德茂小区,2,1,6,1996,78,南北,简装,310.0,3,74,1571,1,1,29,2,310.0,1996,78,6
3112,大兴,枣园,彩虹新城,2,1,18,2009,87,南西,精装,395.0,3,129,1549,1,1,32,3,395.0,2009,87,18
3113,大兴,西红门,鸿坤理想城礼域府,2,1,21,2012,94,南北,精装,545.0,3,184,3497,1,1,29,3,545.0,2012,94,21
3114,大兴,旧宫,清和园,2,1,6,1997,71,南北,精装,290.0,3,115,2203,1,1,29,3,290.0,1997,71,6
3115,大兴,亦庄,金色漫香林二期,2,1,7,2010,90,南北,精装,469.0,3,28,3177,1,1,29,3,469.0,2010,90,7
3116,大兴,枣园,首邑溪谷,3,2,27,2012,118,西南北,精装,710.0,3,129,3428,2,2,45,3,710.0,2012,118,27
3117,大兴,高米店南,康盛园,3,1,6,1998,98,南北,其他,415.0,3,216,1485,2,1,29,0,415.0,1998,98,6
3118,大兴,黄村中,兴政西里,3,2,6,1994,94,南北,精装,370.0,3,219,524,2,2,29,3,370.0,1994,94,6
3119,大兴,旧宫,宣颐家园,3,1,14,2003,149,南北,简装,675.0,3,115,1337,2,1,29,2,675.0,2003,149,14
3120,大兴,黄村中,双河北里,2,2,6,2002,97,南北,简装,340.0,3,219,857,1,2,29,2,340.0,2002,97,6
3121,大兴,西红门,金华园,3,2,5,1999,134,南北,精装,500.0,3,184,3125,2,2,29,3,500.0,1999,134,5
3122,大兴,大兴其它,兴海园,2,2,6,2003,90,南北,其他,350.0,3,74,525,1,2,29,0,350.0,2003,90,6
3123,大兴,黄村中,兴政东里,3,1,6,1992,81,南北,简装,327.8,3,219,521,2,1,29,2,327.8,1992,81,6
3124,大兴,天宫院,保利春天里,2,1,30,2014,84,南,精装,360.0,3,82,451,1,1,26,3,360.0,2014,84,30
3125,大兴,枣园,滨河西里北区,2,1,7,1997,73,南北,精装,330.0,3,129,2243,1,1,29,3,330.0,1997,73,7
3126,大兴,西红门,鸿坤理想城大满贯,1,1,17,2010,66,东,其他,310.0,3,184,3493,0,1,0,0,310.0,2010,66,17
3127,大兴,旧宫,清欣园,3,1,6,1994,96,南北,简装,355.0,3,115,2209,2,1,29,2,355.0,1994,96,6
3128,大兴,西红门,瑞海家园二区,2,1,6,2004,108,南北,精装,473.0,3,184,2370,1,1,29,3,473.0,2004,108,6
3129,大兴,旧宫,美然绿色家园,4,2,6,2001,165,南北,简装,680.0,3,115,2649,3,2,29,2,680.0,2001,165,6
3130,大兴,亦庄,金色漫香林三期,2,1,8,2010,76,南,其他,445.0,3,28,3176,1,1,26,0,445.0,2010,76,8
3131,大兴,旧宫,大城小镇,1,1,6,2008,58,南北,简装,288.0,3,115,1091,0,1,29,2,288.0,2008,58,6
3132,大兴,西红门,瑞海家园二区,2,1,6,2004,109,南北,简装,410.0,3,184,2370,1,1,29,2,410.0,2004,109,6
3133,大兴,西红门,世嘉博苑,1,1,15,2009,59,南北,简装,342.0,3,184,139,0,1,29,2,342.0,2009,59,15
3134,大兴,观音寺,观音寺小区,3,1,6,1994,83,东南西,简装,315.0,3,186,2989,2,1,12,2,315.0,1994,83,6
3135,大兴,西红门,宏大北园,2,1,16,2006,89,西,简装,380.0,3,184,1299,1,1,38,2,380.0,2006,89,16
3136,大兴,西红门,宏大北园,3,2,6,2008,139,南北,精装,615.0,3,184,1299,2,2,29,3,615.0,2008,139,6
3137,大兴,西红门,瑞海家园二区,2,1,6,2003,95,南北,精装,420.0,3,184,2370,1,1,29,3,420.0,2003,95,6
3138,大兴,高米店南,原生墅,2,2,4,2004,119,南北,精装,630.0,3,216,833,1,2,29,3,630.0,2004,119,4
3139,大兴,黄村中,阳光乐府,1,1,15,2009,68,西,精装,325.0,3,219,3299,0,1,38,3,325.0,2009,68,15
3140,大兴,西红门,鸿坤理想城派郡18号院,2,1,18,2009,99,南北,精装,485.0,3,184,3495,1,1,29,3,485.0,2009,99,18
3141,大兴,旧宫,宣颐家园,3,1,14,2003,149,南北,简装,675.0,3,115,1337,2,1,29,2,675.0,2003,149,14
3142,大兴,黄村中,双河北里,2,2,6,2002,97,南北,简装,340.0,3,219,857,1,2,29,2,340.0,2002,97,6
3143,大兴,西红门,九龙山庄二区,3,2,7,1996,137,南北,精装,480.0,3,184,343,2,2,29,3,480.0,1996,137,7
3144,大兴,高米店南,康盛园,3,1,6,1998,98,南北,其他,415.0,3,216,1485,2,1,29,0,415.0,1998,98,6
3145,大兴,枣园,彩虹新城,2,1,17,2007,89,东南,精装,446.0,3,129,1549,1,1,5,3,446.0,2007,89,17
3146,大兴,枣园,彩虹新城,2,1,14,2007,89,南北,其他,456.0,3,129,1549,1,1,29,0,456.0,2007,89,14
3147,大兴,枣园,枣园小区,2,1,6,1994,66,南北,简装,290.0,3,129,1975,1,1,29,2,290.0,1994,66,6
3148,大兴,郁花园,郁花园三里,1,1,18,2009,69,南北,精装,350.0,3,193,3098,0,1,29,3,350.0,2009,69,18
3149,大兴,枣园,滨河西里北区,3,1,6,1995,93,东西,精装,360.0,3,129,2243,2,1,18,3,360.0,1995,93,6
3150,大兴,大兴其它,隆盛园,2,1,5,2001,96,南北,精装,240.0,3,74,3327,1,1,29,3,240.0,2001,96,5
3151,大兴,枣园,兴华园,3,2,7,2002,135,南北,简装,635.0,3,129,519,2,2,29,2,635.0,2002,135,7
3152,大兴,黄村中,时代龙和,2,2,11,2007,103,南北,其他,468.0,3,219,1809,1,2,29,0,468.0,2007,103,11
3153,大兴,天宫院,天宫院小区,2,1,17,2012,88,南北,简装,310.0,3,82,1145,1,1,29,2,310.0,2012,88,17
3154,大兴,西红门,兴都苑,3,1,6,1999,116,南北,精装,480.0,3,184,531,2,1,29,3,480.0,1999,116,6
3155,大兴,西红门,鸿坤理想城派郡18号院,2,1,18,2009,91,南,精装,430.0,3,184,3495,1,1,26,3,430.0,2009,91,18
3156,大兴,高米店南,康盛园,2,1,6,1998,82,南北,简装,320.0,3,216,1485,1,1,29,2,320.0,1998,82,6
3157,大兴,西红门,宏大中园,3,1,16,2006,143,南北,精装,630.0,3,184,1298,2,1,29,3,630.0,2006,143,16
3158,大兴,西红门,鸿坤理想城礼域府,2,1,20,2012,91,南西北,精装,499.0,3,184,3497,1,1,34,3,499.0,2012,91,20
3159,大兴,枣园,首邑溪谷,2,1,16,2012,41,西,精装,310.0,3,129,3428,1,1,38,3,310.0,2012,41,16
3160,大兴,枣园,枣园小区,3,1,7,1994,85,南北,其他,340.0,3,129,1975,2,1,29,0,340.0,1994,85,7
3161,大兴,黄村北,金惠园三里,3,2,7,1998,106,南北,其他,430.0,3,220,3146,2,2,29,0,430.0,1998,106,7
3162,大兴,郁花园,郁花园二里,2,2,7,2000,96,南北,简装,450.0,3,193,3099,1,2,29,2,450.0,2000,96,7
3163,大兴,大兴其它,福苑小区,4,1,6,1998,121,南北,其他,400.0,3,74,2512,3,1,29,0,400.0,1998,121,6
3164,大兴,枣园,红木林,2,1,21,2013,66,南,精装,410.0,3,129,2585,1,1,26,3,410.0,2013,66,21
3165,大兴,黄村中,三合南里,2,1,6,1999,72,南北,其他,320.0,3,219,88,1,1,29,0,320.0,1999,72,6
3166,大兴,黄村北,翡翠城二期,3,2,4,2004,162,南北,简装,700.0,3,220,2676,2,2,29,2,700.0,2004,162,4
3167,大兴,西红门,宏盛家园,3,2,6,2000,126,南北,精装,568.0,3,184,1303,2,2,29,3,568.0,2000,126,6
3168,大兴,观音寺,观音寺小区,3,1,6,1994,83,东南西,简装,315.0,3,186,2989,2,1,12,2,315.0,1994,83,6
3169,大兴,西红门,宏大北园,2,1,16,2006,89,西,简装,380.0,3,184,1299,1,1,38,2,380.0,2006,89,16
3170,大兴,西红门,宏大北园,3,2,6,2008,139,南北,精装,615.0,3,184,1299,2,2,29,3,615.0,2008,139,6
3171,大兴,枣园,兴华园,3,2,18,2001,145,东西,简装,520.0,3,129,519,2,2,18,2,520.0,2001,145,18
3172,大兴,观音寺,宇丰苑,2,1,15,2003,114,南北,简装,480.0,3,186,1248,1,1,29,2,480.0,2003,114,15
3173,大兴,枣园,清源西里,2,1,6,1990,74,南北,简装,325.0,3,129,2216,1,1,29,2,325.0,1990,74,6
3174,大兴,枣园,清源西里,3,2,6,1991,88,南北,精装,401.0,3,129,2216,2,2,29,3,401.0,1991,88,6
3175,大兴,黄村火车站,车站北里,3,1,6,1995,89,南北,简装,380.0,3,221,3030,2,1,29,2,380.0,1995,89,6
3176,大兴,西红门,金华园,2,1,5,2001,111,南,简装,420.0,3,184,3125,1,1,26,2,420.0,2001,111,5
3177,大兴,西红门,九龙家园北区,3,1,6,1999,145,南北,精装,650.0,3,184,338,2,1,29,3,650.0,1999,145,6
3178,大兴,黄村中,双河北里,2,1,6,2004,101,南北,简装,330.0,3,219,857,1,1,29,2,330.0,2004,101,6
3179,大兴,西红门,瑞海家园五区,3,1,6,2004,133,南北,简装,510.0,3,184,2371,2,1,29,2,510.0,2004,133,6
3180,大兴,枣园,彩虹新城,2,1,17,2009,100,西南,精装,480.0,3,129,1549,1,1,43,3,480.0,2009,100,17
3181,大兴,西红门,金荣园,3,2,6,2000,127,南北,简装,395.0,3,184,3182,2,2,29,2,395.0,2000,127,6
3182,大兴,枣园,枣园小区,3,2,6,1994,115,南北,简装,486.0,3,129,1975,2,2,29,2,486.0,1994,115,6
3183,大兴,枣园,清源西里,3,1,6,1993,88,南北,简装,360.0,3,129,2216,2,1,29,2,360.0,1993,88,6
3184,大兴,高米店南,金地仰山,4,2,18,2012,138,南北,其他,801.0,3,216,3128,3,2,29,0,801.0,2012,138,18
3185,大兴,枣园,清源西里,3,1,5,1993,74,南北,精装,312.0,3,129,2216,2,1,29,3,312.0,1993,74,5
3186,大兴,旧宫,明悦湾,2,1,16,2011,96,南北,简装,475.0,3,115,1828,1,1,29,2,475.0,2011,96,16
3187,大兴,天宫院,龙湖时代天街,3,2,25,2014,135,南北,毛坯,580.0,3,82,3552,2,2,29,1,580.0,2014,135,25
3188,大兴,黄村火车站,车站中里,2,1,6,1996,77,东西,其他,270.0,3,221,3029,1,1,18,0,270.0,1996,77,6
3189,大兴,西红门,红华住宅区,3,1,5,1983,73,南北,简装,269.0,3,184,2575,2,1,29,2,269.0,1983,73,5
3190,大兴,高米店南,旭辉紫郡,3,1,6,2012,191,南北,简装,1200.0,3,216,1805,2,1,29,2,1200.0,2012,191,6
3191,大兴,西红门,九龙家园南区,6,3,4,2000,258,南北,简装,860.0,3,184,339,5,3,29,2,860.0,2000,258,4
3192,大兴,观音寺,观音寺南里,3,2,6,1998,166,南北,简装,500.0,3,186,2988,2,2,29,2,500.0,1998,166,6
3193,大兴,枣园,首邑溪谷,3,1,27,2012,90,南北,精装,500.0,3,129,3428,2,1,29,3,500.0,2012,90,27
3194,大兴,观音寺,海子角东里,2,1,6,2004,86,南北,其他,319.0,3,186,2156,1,1,29,0,319.0,2004,86,6
3195,大兴,枣园,清源西里,3,1,6,1997,80,南北,简装,350.0,3,129,2216,2,1,29,2,350.0,1997,80,6
3196,大兴,大兴开发区,泰中花园,3,2,6,2001,136,南北,其他,438.0,3,75,2136,2,2,29,0,438.0,2001,136,6
3197,大兴,旧宫,清欣园,3,1,12,2003,111,东南北,其他,499.0,3,115,2209,2,1,7,0,499.0,2003,111,12
3198,大兴,亦庄,金色漫香林二期,2,2,6,2010,89,南北,精装,500.0,3,28,3177,1,2,29,3,500.0,2010,89,6
3199,大兴,西红门,九龙家园北区,5,2,3,1999,207,南北,精装,895.0,3,184,338,4,2,29,3,895.0,1999,207,3
3200,大兴,西红门,鸿坤理想城礼域府,2,1,21,2011,90,东西,精装,517.0,3,184,3497,1,1,18,3,517.0,2011,90,21
3201,大兴,黄村中,清澄名苑南区,2,2,11,2003,114,南北,简装,590.0,3,219,2218,1,2,29,2,590.0,2003,114,11
3202,大兴,黄村北,翡翠城二期,2,2,4,2003,125,东西,精装,600.0,3,220,2676,1,2,18,3,600.0,2003,125,4
3203,大兴,郁花园,郁花园一里,3,2,6,2001,123,南北,简装,510.0,3,193,3097,2,2,29,2,510.0,2001,123,6
3204,大兴,枣园,枣园小区,3,2,6,1994,89,西北,精装,380.0,3,129,1975,2,2,40,3,380.0,1994,89,6
3205,大兴,枣园,枣园小区,3,1,7,1994,81,南北,简装,340.0,3,129,1975,2,1,29,2,340.0,1994,81,7
3206,大兴,旧宫,灵秀山庄,3,2,7,2003,141,南北,精装,550.0,3,115,2267,2,2,29,3,550.0,2003,141,7
3207,大兴,大兴其它,福苑小区,4,1,6,1998,121,南北,精装,400.0,3,74,2512,3,1,29,3,400.0,1998,121,6
3208,大兴,观音寺,海子角东里,3,1,5,2002,136,南北,简装,430.0,3,186,2156,2,1,29,2,430.0,2002,136,5
3209,大兴,观音寺,观音寺小区,3,2,4,1999,129,南北,简装,450.0,3,186,2989,2,2,29,2,450.0,1999,129,4
3210,大兴,亦庄,小康家园,3,1,6,2001,124,东南北,简装,450.0,3,28,1378,2,1,7,2,450.0,2001,124,6
3211,大兴,西红门,月桂庄园,2,2,5,2003,92,南北,简装,460.0,3,184,1892,1,2,29,2,460.0,2003,92,5
3212,大兴,旧宫,美然绿色家园,2,2,11,2001,100,南北,其他,460.0,3,115,2649,1,2,29,0,460.0,2001,100,11
3213,大兴,西红门,九龙山庄东区,3,2,6,2003,122,东南北,精装,489.0,3,184,342,2,2,7,3,489.0,2003,122,6
3214,大兴,旧宫,清乐园,3,2,6,1995,94,东南北,精装,379.0,3,115,2199,2,2,7,3,379.0,1995,94,6
3215,大兴,西红门,宏福园,2,1,6,1997,80,东南北,简装,319.0,3,184,1304,1,1,7,2,319.0,1997,80,6
3216,大兴,西红门,金华园,3,2,5,2000,135,南北,精装,480.0,3,184,3125,2,2,29,3,480.0,2000,135,5
3217,大兴,黄村中,黄村中里,3,1,6,1996,83,南北,简装,325.0,3,219,3517,2,1,29,2,325.0,1996,83,6
3218,大兴,西红门,金华园,3,2,5,2001,153,南北,简装,480.0,3,184,3125,2,2,29,2,480.0,2001,153,5
3219,大兴,高米店南,骏城,2,1,6,2004,89,南北,简装,400.0,3,216,3467,1,1,29,2,400.0,2004,89,6
3220,大兴,枣园,兴华园,2,1,10,2002,92,西南,简装,420.0,3,129,519,1,1,43,2,420.0,2002,92,10
3221,大兴,旧宫,云龙家园,3,1,6,2005,103,东南北,简装,440.0,3,115,354,2,1,7,2,440.0,2005,103,6
3222,大兴,旧宫,清欣园甲区,3,1,12,2004,121,南北,精装,590.0,3,115,2210,2,1,29,3,590.0,2004,121,12
3223,大兴,枣园,滨河西里,3,1,6,1990,76,东西,精装,320.0,3,129,2242,2,1,18,3,320.0,1990,76,6
3224,大兴,枣园,兴华园,2,2,10,2002,102,东,精装,400.0,3,129,519,1,2,0,3,400.0,2002,102,10
3225,大兴,枣园,丽园A区,4,2,4,2003,238,南北,简装,1130.0,3,129,306,3,2,29,2,1130.0,2003,238,4
3226,大兴,亦庄,小康东里,1,1,6,2003,58,东北,简装,258.0,3,28,1377,0,1,4,2,258.0,2003,58,6
3227,大兴,旧宫,大城小镇,2,2,6,2007,94,南北,简装,435.0,3,115,1091,1,2,29,2,435.0,2007,94,6
3228,大兴,亦庄,金色漫香林五期,3,2,6,2012,126,南北,精装,725.0,3,28,3178,2,2,29,3,725.0,2012,126,6
3229,大兴,西红门,鸿坤理想城曦望山,3,2,23,2014,144,南北,毛坯,800.0,3,184,3494,2,2,29,1,800.0,2014,144,23
3230,大兴,枣园,中建国际港,2,2,33,2013,86,南,毛坯,455.0,3,129,267,1,2,26,1,455.0,2013,86,33
3231,大兴,天宫院,云立方,2,1,21,2014,84,南北,简装,350.0,3,82,350,1,1,29,2,350.0,2014,84,21
3232,大兴,西红门,绿林苑,3,1,6,2002,121,南北,简装,515.0,3,184,2617,2,1,29,2,515.0,2002,121,6
3233,大兴,西红门,福星花园,2,2,6,2002,113,南北,简装,480.0,3,184,2508,1,2,29,2,480.0,2002,113,6
3234,大兴,西红门,瑞海家园一区,2,1,6,2004,95,东西,简装,421.0,3,184,2368,1,1,18,2,421.0,2004,95,6
3235,大兴,黄村中,兴政西里,3,1,6,1994,94,南北,简装,380.0,3,219,524,2,1,29,2,380.0,1994,94,6
3236,大兴,西红门,星光佳园,4,1,11,2002,185,南北,精装,700.0,3,184,1833,3,1,29,3,700.0,2002,185,11
3237,大兴,天宫院,龙湖时代天街,4,2,18,2014,212,南北,其他,725.0,3,82,3552,3,2,29,0,725.0,2014,212,18
3238,大兴,黄村中,怡兴园,5,2,5,2003,201,南北,其他,795.0,3,219,1584,4,2,29,0,795.0,2003,201,5
3239,大兴,枣园,清源东里,3,1,6,1989,88,南北,简装,335.0,3,129,2215,2,1,29,2,335.0,1989,88,6
3240,大兴,黄村中,兴政西里,2,1,6,1994,72,南北,简装,289.0,3,219,524,1,1,29,2,289.0,1994,72,6
3241,大兴,天宫院,金融街融汇,3,2,27,2014,123,南北,精装,540.0,3,82,3185,2,2,29,3,540.0,2014,123,27
3242,大兴,高米店南,可可家园,2,1,6,2006,116,南北,简装,525.0,3,216,877,1,1,29,2,525.0,2006,116,6
3243,大兴,枣园,枣园小区,2,1,6,1994,71,南北,简装,330.0,3,129,1975,1,1,29,2,330.0,1994,71,6
3244,大兴,黄村中,兴政西里,3,1,6,1995,105,南北,简装,390.0,3,219,524,2,1,29,2,390.0,1995,105,6
3245,大兴,西红门,宏盛家园,4,2,6,1999,159,南北,精装,598.0,3,184,1303,3,2,29,3,598.0,1999,159,6
3246,大兴,枣园,盛芳茗苑,2,2,6,2006,90,南北,简装,450.0,3,129,2450,1,2,29,2,450.0,2006,90,6
3247,大兴,西红门,金荣园,3,1,6,1996,93,东南,简装,298.0,3,184,3182,2,1,5,2,298.0,1996,93,6
3248,大兴,西红门,鸿坤理想城大满贯,2,1,18,2010,67,南,简装,350.0,3,184,3493,1,1,26,2,350.0,2010,67,18
3249,大兴,枣园,兴华园,4,2,18,2001,165,东南西,简装,580.0,3,129,519,3,2,12,2,580.0,2001,165,18
3250,大兴,西红门,九龙山庄二区,2,2,7,1996,100,南北,简装,348.0,3,184,343,1,2,29,2,348.0,1996,100,7
3251,大兴,西红门,鸿坤理想城礼域府,2,1,15,2011,99,南,精装,550.0,3,184,3497,1,1,26,3,550.0,2011,99,15
3252,大兴,西红门,瑞海家园五区,3,2,6,2004,120,南北,简装,448.0,3,184,2371,2,2,29,2,448.0,2004,120,6
3253,大兴,枣园,彩虹新城,2,1,12,2007,90,南北,简装,470.0,3,129,1549,1,1,29,2,470.0,2007,90,12
3254,大兴,枣园,滨河坊,3,2,3,2005,106,东西,精装,413.0,3,129,2239,2,2,18,3,413.0,2005,106,3
3255,大兴,黄村中,清澄名苑北区,2,1,11,2005,90,南北,简装,448.0,3,219,2217,1,1,29,2,448.0,2005,90,11
3256,大兴,西红门,金华园,2,2,5,2000,111,南北,简装,405.0,3,184,3125,1,2,29,2,405.0,2000,111,5
3257,大兴,大兴其它,德茂小区,3,1,6,1996,78,南北,简装,330.0,3,74,1571,2,1,29,2,330.0,1996,78,6
3258,大兴,西红门,宏大北园,3,1,16,2006,143,东西,精装,560.0,3,184,1299,2,1,18,3,560.0,2006,143,16
3259,大兴,观音寺,观音寺新区,3,2,6,2002,124,南北,简装,455.0,3,186,2990,2,2,29,2,455.0,2002,124,6
3260,大兴,西红门,鸿坤理想城派郡18号院,2,1,18,2009,99,南北,精装,500.0,3,184,3495,1,1,29,3,500.0,2009,99,18
3261,大兴,西红门,鸿坤理想城礼域府,2,1,20,2010,95,东西,精装,549.0,3,184,3497,1,1,18,3,549.0,2010,95,20
3262,大兴,旧宫,云龙家园,1,1,6,2004,69,南北,精装,330.0,3,115,354,0,1,29,3,330.0,2004,69,6
3263,大兴,黄村中,阳光乐府,2,1,15,2009,91,南北,简装,430.0,3,219,3299,1,1,29,2,430.0,2009,91,15
3264,大兴,天宫院,金融街融汇,2,1,21,2014,73,南北,其他,335.0,3,82,3185,1,1,29,0,335.0,2014,73,21
3265,大兴,枣园,枣园小区,2,1,6,1997,72,南北,简装,325.0,3,129,1975,1,1,29,2,325.0,1997,72,6
3266,大兴,西红门,鸿坤理想城礼域府,2,1,21,2012,70,南,精装,410.0,3,184,3497,1,1,26,3,410.0,2012,70,21
3267,大兴,天宫院,金融街融汇,3,2,26,2014,104,西南北,精装,430.0,3,82,3185,2,2,45,3,430.0,2014,104,26
3268,大兴,黄村北,顺驰领海,4,2,15,2005,223,南北,简装,1050.0,3,220,3379,3,2,29,2,1050.0,2005,223,15
3269,大兴,观音寺,海子角东里,2,1,6,1996,69,南北,简装,240.0,3,186,2156,1,1,29,2,240.0,1996,69,6
3270,大兴,枣园,兴城丽源,2,1,10,2009,84,南北,简装,325.0,3,129,520,1,1,29,2,325.0,2009,84,10
3271,大兴,枣园,红木林,2,1,21,2013,77,南北,精装,490.0,3,129,2585,1,1,29,3,490.0,2013,77,21
3272,大兴,大兴其它,富力丹麦小镇,4,1,8,2011,184,南北,精装,600.0,3,74,1341,3,1,29,3,600.0,2011,184,8
3273,大兴,高米店南,康盛园,2,1,11,2003,89,南北,简装,367.0,3,216,1485,1,1,29,2,367.0,2003,89,11
3274,大兴,枣园,枣园小区,2,1,6,1996,71,南北,精装,320.0,3,129,1975,1,1,29,3,320.0,1996,71,6
3275,大兴,高米店南,金地仰山,3,2,9,2012,136,南北,精装,800.0,3,216,3128,2,2,29,3,800.0,2012,136,9
3276,大兴,高米店南,兴涛社区,3,2,4,2000,153,南北,其他,830.0,3,216,528,2,2,29,0,830.0,2000,153,4
3277,大兴,西红门,鸿坤理想城曦望山,3,2,23,2014,115,南北,精装,667.0,3,184,3494,2,2,29,3,667.0,2014,115,23
3278,大兴,高米店南,金地仰山,3,1,18,2012,121,南北,精装,670.0,3,216,3128,2,1,29,3,670.0,2012,121,18
3279,大兴,枣园,枣园北里,2,2,6,1997,75,南北,简装,275.0,3,129,1974,1,2,29,2,275.0,1997,75,6
3280,大兴,枣园,中建国际港,2,1,34,2013,89,东南,精装,448.0,3,129,267,1,1,5,3,448.0,2013,89,34
3281,大兴,亦庄,金色漫香林一期,2,1,6,2009,89,南北,简装,485.0,3,28,3175,1,1,29,2,485.0,2009,89,6
3282,大兴,枣园,清源西里,2,1,5,1993,61,南北,简装,248.0,3,129,2216,1,1,29,2,248.0,1993,61,5
3283,大兴,天宫院,鑫苑鑫都汇,2,1,26,2015,87,南,精装,390.0,3,82,3223,1,1,26,3,390.0,2015,87,26
3284,大兴,天宫院,鑫苑鑫都汇,2,1,25,2015,88,南北,简装,420.0,3,82,3223,1,1,29,2,420.0,2015,88,25
3285,大兴,枣园,中建国际港,2,1,33,2015,89,南北,简装,499.0,3,129,267,1,1,29,2,499.0,2015,89,33
3286,大兴,天宫院,云立方,2,1,21,2014,84,南北,其他,355.5,3,82,350,1,1,29,0,355.5,2014,84,21
3287,大兴,天宫院,保利首开熙悦春天,2,1,27,2014,83,南,精装,355.0,3,82,459,1,1,26,3,355.0,2014,83,27
3288,大兴,天宫院,住总万科橙,2,1,18,2015,77,南北,精装,380.0,3,82,431,1,1,29,3,380.0,2015,77,18
3289,大兴,天宫院,云立方,2,1,21,2014,78,南西,简装,328.0,3,82,350,1,1,32,2,328.0,2014,78,21
3290,大兴,观音寺,观音寺南里,3,1,6,2006,101,南北,精装,330.0,3,186,2988,2,1,29,3,330.0,2006,101,6
3291,大兴,枣园,彩虹新城,1,1,12,2006,60,西北,简装,316.0,3,129,1549,0,1,40,2,316.0,2006,60,12
