,Region,District,Garden,Layout,Floor,Year,Size,Direction,Renovation,Price,Elevator
1433,15.0,211.0,178.0,22.0,3.0,46.0,157.0,22.0,0.0,715.0,0
1434,15.0,212.0,2136.0,14.0,5.0,38.0,66.0,22.0,2.0,295.0,0
1435,15.0,211.0,1784.0,8.0,9.0,51.0,78.0,20.0,2.0,260.0,1
1436,15.0,14.0,2436.0,14.0,5.0,40.0,71.0,22.0,3.0,385.0,0
1437,15.0,214.0,2535.0,7.0,5.0,40.0,50.0,22.0,2.0,300.0,0
1438,15.0,212.0,540.0,7.0,10.0,52.0,71.0,22.0,2.0,390.0,1
1439,15.0,215.0,406.0,7.0,5.0,51.0,67.0,22.0,2.0,320.0,0
1440,15.0,14.0,819.0,22.0,2.0,42.0,132.0,22.0,3.0,1300.0,0
1441,15.0,212.0,2731.0,7.0,19.0,48.0,77.0,20.0,2.0,430.0,1
1442,15.0,212.0,148.0,2.0,5.0,38.0,44.0,22.0,3.0,272.0,0
1443,15.0,215.0,2997.0,8.0,4.0,44.0,63.0,22.0,2.0,290.0,0
1444,15.0,211.0,178.0,8.0,5.0,52.0,99.0,22.0,3.0,440.0,1
1445,15.0,212.0,539.0,7.0,5.0,43.0,59.0,22.0,2.0,320.0,0
1446,15.0,212.0,147.0,7.0,5.0,37.0,44.0,22.0,2.0,272.0,0
1447,15.0,212.0,1357.0,7.0,5.0,46.0,67.0,22.0,2.0,428.0,0
1448,15.0,215.0,264.0,15.0,14.0,55.0,104.0,22.0,3.0,525.0,1
1449,15.0,62.0,2991.0,22.0,8.0,48.0,123.0,22.0,3.0,700.0,0
1450,15.0,62.0,2496.0,7.0,3.0,41.0,67.0,22.0,3.0,366.0,0
1451,15.0,212.0,2339.0,7.0,4.0,33.0,39.0,20.0,3.0,255.0,0
1452,15.0,62.0,778.0,7.0,5.0,36.0,49.0,22.0,2.0,310.0,0
1453,15.0,211.0,1783.0,29.0,1.0,47.0,213.0,10.0,1.0,1000.0,0
1454,15.0,215.0,3023.0,15.0,8.0,54.0,94.0,22.0,3.0,465.0,1
1455,15.0,212.0,2567.0,7.0,4.0,38.0,45.0,22.0,2.0,285.0,0
1456,15.0,212.0,1943.0,14.0,4.0,34.0,54.0,22.0,2.0,275.0,0
1457,15.0,212.0,2136.0,7.0,15.0,44.0,56.0,22.0,2.0,278.0,1
1458,15.0,212.0,2732.0,14.0,19.0,50.0,82.0,4.0,3.0,470.0,1
1459,15.0,62.0,778.0,7.0,5.0,36.0,57.0,22.0,3.0,325.0,0
1460,15.0,212.0,2134.0,7.0,5.0,36.0,55.0,22.0,2.0,285.0,0
1461,15.0,62.0,2991.0,8.0,7.0,48.0,95.0,22.0,3.0,585.0,1
1462,15.0,212.0,1931.0,14.0,16.0,52.0,88.0,22.0,2.0,368.0,1
1463,15.0,212.0,63.0,15.0,14.0,50.0,99.0,22.0,3.0,575.0,1
1464,15.0,212.0,1234.0,7.0,5.0,34.0,43.0,22.0,2.0,259.0,0
1465,15.0,212.0,1931.0,7.0,5.0,49.0,52.0,22.0,3.0,300.0,0
1466,15.0,212.0,63.0,14.0,7.0,48.0,110.0,22.0,3.0,599.0,1
1467,15.0,211.0,178.0,15.0,5.0,51.0,115.0,22.0,3.0,450.0,1
1468,15.0,215.0,3023.0,7.0,13.0,54.0,64.0,20.0,0.0,349.0,1
1469,15.0,212.0,2138.0,2.0,5.0,32.0,33.0,22.0,2.0,230.0,0
1470,15.0,215.0,2997.0,8.0,5.0,40.0,73.0,22.0,2.0,345.0,0
1471,15.0,212.0,2136.0,14.0,17.0,44.0,85.0,26.0,2.0,355.0,1
1472,15.0,212.0,2135.0,2.0,5.0,45.0,41.0,22.0,3.0,251.0,0
1473,15.0,215.0,406.0,14.0,5.0,51.0,69.0,22.0,2.0,320.0,0
1474,15.0,212.0,541.0,22.0,5.0,49.0,108.0,22.0,2.0,515.0,0
1475,15.0,212.0,2136.0,8.0,17.0,45.0,67.0,4.0,2.0,325.0,1
1476,15.0,212.0,2733.0,2.0,19.0,52.0,42.0,32.0,3.0,268.0,1
1477,15.0,212.0,2733.0,7.0,17.0,52.0,58.0,4.0,3.0,380.0,1
1478,15.0,212.0,147.0,2.0,5.0,36.0,37.0,22.0,3.0,260.0,0
1479,15.0,212.0,2136.0,7.0,17.0,45.0,79.0,20.0,3.0,370.0,1
1480,15.0,215.0,2997.0,8.0,4.0,44.0,63.0,22.0,2.0,290.0,0
1481,2.0,28.0,1370.0,26.0,3.0,54.0,37.0,13.0,3.0,280.0,0
1482,2.0,28.0,1370.0,19.0,3.0,54.0,19.0,18.0,3.0,169.0,1
1483,2.0,28.0,349.0,22.0,4.0,57.0,344.0,22.0,0.0,2900.0,1
1484,2.0,27.0,1681.0,26.0,20.0,56.0,72.0,18.0,0.0,368.0,1
1485,2.0,28.0,1693.0,15.0,17.0,57.0,99.0,22.0,3.0,800.0,1
1486,2.0,27.0,2177.0,15.0,5.0,41.0,117.0,22.0,2.0,620.0,0
1487,2.0,27.0,26.0,0.0,2.0,43.0,358.0,22.0,3.0,3000.0,0
1488,2.0,27.0,1680.0,11.0,23.0,51.0,32.0,30.0,3.0,185.0,1
1489,2.0,27.0,578.0,7.0,13.0,58.0,55.0,20.0,0.0,399.0,1
1490,2.0,220.0,2435.0,7.0,11.0,47.0,73.0,22.0,2.0,340.0,1
1491,2.0,27.0,1680.0,5.0,23.0,52.0,14.0,18.0,3.0,150.0,1
1492,2.0,27.0,544.0,18.0,24.0,53.0,57.0,20.0,3.0,245.0,1
1493,2.0,28.0,217.0,15.0,17.0,55.0,67.0,22.0,3.0,530.0,1
1494,2.0,27.0,1680.0,18.0,23.0,51.0,45.0,2.0,3.0,300.0,1
1495,2.0,28.0,1693.0,15.0,17.0,56.0,99.0,22.0,3.0,790.0,1
1496,2.0,27.0,831.0,26.0,21.0,54.0,132.0,32.0,0.0,580.0,1
1497,2.0,27.0,1680.0,11.0,23.0,51.0,33.0,0.0,3.0,200.0,1
1498,2.0,27.0,1680.0,18.0,23.0,53.0,48.0,2.0,3.0,305.0,1
1499,2.0,27.0,1680.0,11.0,23.0,51.0,33.0,18.0,3.0,205.0,1
1500,2.0,27.0,1680.0,11.0,23.0,51.0,33.0,18.0,3.0,235.0,1
1501,2.0,27.0,749.0,22.0,9.0,46.0,140.0,22.0,2.0,840.0,0
1502,2.0,28.0,1370.0,19.0,3.0,54.0,30.0,30.0,3.0,260.0,0
1503,2.0,27.0,182.0,7.0,4.0,46.0,77.0,13.0,2.0,460.0,0
1504,2.0,27.0,1680.0,11.0,23.0,51.0,29.0,18.0,3.0,200.0,1
1505,2.0,27.0,1680.0,11.0,23.0,51.0,33.0,20.0,3.0,210.0,1
1506,2.0,28.0,1693.0,14.0,17.0,56.0,75.0,20.0,3.0,620.0,1
1507,2.0,28.0,1693.0,15.0,17.0,56.0,99.0,22.0,3.0,800.0,1
1508,2.0,27.0,578.0,7.0,13.0,58.0,55.0,20.0,2.0,433.0,1
1509,2.0,28.0,217.0,14.0,17.0,55.0,66.0,22.0,0.0,520.0,1
1510,2.0,27.0,834.0,2.0,7.0,42.0,25.0,20.0,2.0,325.0,1
1511,2.0,28.0,1370.0,11.0,3.0,55.0,18.0,18.0,3.0,170.0,4
1512,2.0,28.0,1370.0,18.0,3.0,54.0,17.0,18.0,3.0,179.0,1
1513,2.0,27.0,1680.0,41.0,23.0,51.0,227.0,34.0,3.0,1000.0,1
1514,2.0,27.0,1680.0,18.0,23.0,51.0,45.0,4.0,3.0,280.0,1
1515,2.0,27.0,2669.0,7.0,14.0,57.0,67.0,22.0,1.0,480.0,1
1516,2.0,27.0,1680.0,5.0,23.0,51.0,22.0,30.0,3.0,165.0,1
1517,2.0,27.0,2607.0,7.0,5.0,44.0,37.0,22.0,2.0,300.0,0
1518,2.0,27.0,1680.0,5.0,23.0,51.0,27.0,0.0,3.0,185.0,1
1519,2.0,27.0,1680.0,18.0,23.0,51.0,45.0,4.0,3.0,280.0,1
1520,2.0,27.0,1680.0,11.0,23.0,51.0,33.0,18.0,3.0,220.0,1
1521,2.0,27.0,1682.0,19.0,8.0,52.0,45.0,35.0,3.0,345.0,1
1522,2.0,27.0,1562.0,36.0,9.0,46.0,123.0,22.0,2.0,1100.0,1
1523,2.0,27.0,1715.0,7.0,5.0,38.0,54.0,13.0,0.0,390.0,0
1524,2.0,220.0,1482.0,2.0,5.0,48.0,34.0,20.0,2.0,220.0,0
1525,2.0,28.0,1850.0,2.0,10.0,46.0,47.0,20.0,2.0,285.0,1
1526,2.0,27.0,1715.0,7.0,5.0,40.0,71.0,26.0,3.0,410.0,0
1527,2.0,220.0,23.0,8.0,4.0,47.0,86.0,22.0,3.0,368.0,0
1528,2.0,27.0,1962.0,14.0,5.0,46.0,95.0,22.0,2.0,560.0,0
1529,2.0,220.0,1703.0,14.0,8.0,47.0,122.0,22.0,2.0,490.0,1
1530,2.0,27.0,912.0,1.0,22.0,50.0,20.0,0.0,2.0,135.0,1
1531,2.0,28.0,218.0,14.0,16.0,55.0,169.0,22.0,3.0,1160.0,1
1532,2.0,27.0,834.0,14.0,7.0,42.0,99.0,22.0,3.0,680.0,1
1533,2.0,27.0,1682.0,19.0,8.0,52.0,35.0,32.0,3.0,310.0,1
1534,2.0,27.0,1680.0,11.0,23.0,51.0,27.0,30.0,3.0,188.0,1
1535,2.0,27.0,1464.0,7.0,6.0,43.0,90.0,2.0,0.0,530.0,0
1536,2.0,27.0,24.0,14.0,10.0,47.0,97.0,22.0,3.0,610.0,1
1537,2.0,28.0,1849.0,2.0,10.0,51.0,38.0,20.0,3.0,300.0,1
1538,2.0,28.0,1850.0,2.0,10.0,46.0,39.0,34.0,2.0,255.0,1
1539,2.0,28.0,1694.0,22.0,3.0,57.0,210.0,22.0,3.0,1680.0,0
1540,2.0,27.0,2608.0,15.0,5.0,37.0,79.0,22.0,2.0,450.0,0
1541,2.0,220.0,2163.0,2.0,5.0,43.0,56.0,22.0,0.0,255.0,0
1542,2.0,27.0,2713.0,22.0,4.0,46.0,160.0,22.0,3.0,940.0,0
1543,2.0,27.0,1680.0,7.0,23.0,52.0,70.0,20.0,3.0,620.0,1
1544,2.0,27.0,2682.0,15.0,8.0,47.0,131.0,22.0,3.0,780.0,1
1545,2.0,220.0,2435.0,14.0,11.0,47.0,98.0,4.0,3.0,350.0,1
1546,2.0,27.0,182.0,2.0,17.0,44.0,54.0,0.0,2.0,360.0,1
1547,2.0,27.0,1680.0,11.0,23.0,51.0,27.0,30.0,3.0,180.0,1
1548,2.0,27.0,2713.0,8.0,8.0,45.0,88.0,22.0,3.0,650.0,1
1549,2.0,220.0,996.0,8.0,14.0,55.0,68.0,20.0,0.0,350.0,1
1550,2.0,220.0,2712.0,15.0,4.0,50.0,217.0,22.0,2.0,880.0,0
1551,2.0,28.0,1694.0,15.0,26.0,56.0,90.0,22.0,3.0,780.0,1
1552,2.0,27.0,1176.0,15.0,5.0,41.0,80.0,22.0,2.0,485.0,0
1553,2.0,27.0,1715.0,14.0,5.0,38.0,71.0,22.0,2.0,399.0,0
1554,2.0,220.0,1703.0,14.0,5.0,48.0,112.0,22.0,3.0,465.0,0
1555,2.0,27.0,3042.0,7.0,14.0,41.0,44.0,2.0,3.0,400.0,1
1556,2.0,27.0,1680.0,25.0,23.0,51.0,45.0,32.0,3.0,270.0,1
1557,2.0,220.0,1482.0,8.0,5.0,45.0,71.0,22.0,3.0,300.0,0
1558,2.0,27.0,113.0,15.0,8.0,48.0,101.0,22.0,3.0,700.0,1
1559,2.0,27.0,2713.0,14.0,8.0,45.0,135.0,22.0,2.0,930.0,1
1560,2.0,27.0,1464.0,8.0,17.0,42.0,92.0,22.0,2.0,540.0,1
1561,2.0,27.0,24.0,7.0,10.0,42.0,93.0,22.0,3.0,620.0,1
1562,2.0,27.0,24.0,3.0,5.0,47.0,65.0,13.0,2.0,410.0,0
1563,2.0,27.0,2607.0,2.0,5.0,44.0,37.0,22.0,3.0,299.0,0
1564,2.0,27.0,113.0,15.0,8.0,48.0,100.0,22.0,3.0,710.0,1
1565,2.0,27.0,1864.0,15.0,3.0,44.0,107.0,22.0,2.0,755.0,0
1566,2.0,28.0,217.0,14.0,11.0,55.0,68.0,22.0,3.0,510.0,1
1567,2.0,27.0,743.0,14.0,23.0,50.0,82.0,4.0,3.0,420.0,1
1568,2.0,27.0,1011.0,7.0,5.0,43.0,37.0,22.0,3.0,380.0,0
1569,2.0,27.0,1569.0,7.0,17.0,45.0,91.0,32.0,2.0,510.0,1
1570,2.0,220.0,2201.0,7.0,20.0,54.0,66.0,20.0,3.0,335.0,1
1571,2.0,28.0,217.0,14.0,9.0,55.0,107.0,22.0,3.0,730.0,1
1572,2.0,27.0,1962.0,7.0,5.0,45.0,66.0,22.0,2.0,435.0,0
1573,2.0,27.0,3042.0,8.0,14.0,42.0,71.0,4.0,3.0,465.0,1
1574,2.0,27.0,1011.0,7.0,5.0,43.0,49.0,22.0,3.0,420.0,0
1575,2.0,27.0,2606.0,8.0,6.0,42.0,66.0,22.0,2.0,400.0,0
1576,2.0,27.0,912.0,1.0,20.0,50.0,11.0,18.0,2.0,115.0,1
1577,2.0,27.0,2713.0,15.0,3.0,45.0,178.0,22.0,2.0,1050.0,0
1578,2.0,27.0,1563.0,8.0,5.0,43.0,97.0,22.0,3.0,580.0,0
1579,2.0,220.0,1703.0,7.0,8.0,48.0,98.0,22.0,2.0,420.0,1
1580,2.0,27.0,1563.0,15.0,4.0,43.0,129.0,22.0,3.0,668.0,0
1581,2.0,28.0,218.0,15.0,17.0,55.0,149.0,22.0,3.0,1030.0,1
1582,2.0,27.0,1562.0,15.0,4.0,46.0,137.0,22.0,3.0,850.0,0
1583,2.0,27.0,1962.0,7.0,5.0,45.0,51.0,22.0,3.0,390.0,0
1584,2.0,27.0,834.0,22.0,6.0,42.0,155.0,22.0,2.0,725.0,1
1585,2.0,27.0,24.0,22.0,15.0,47.0,171.0,22.0,0.0,920.0,1
1586,2.0,27.0,2713.0,14.0,4.0,46.0,137.0,22.0,3.0,850.0,0
1587,2.0,27.0,2738.0,7.0,11.0,44.0,99.0,22.0,3.0,545.0,1
1588,2.0,27.0,182.0,7.0,4.0,46.0,75.0,13.0,0.0,445.0,0
1589,2.0,27.0,834.0,7.0,7.0,42.0,67.0,13.0,3.0,470.0,1
1590,2.0,28.0,1694.0,22.0,3.0,56.0,219.0,22.0,1.0,1700.0,0
1591,2.0,27.0,3042.0,14.0,14.0,42.0,118.0,34.0,2.0,610.0,1
1592,2.0,220.0,2201.0,2.0,20.0,54.0,44.0,20.0,3.0,258.0,1
1593,2.0,27.0,2713.0,15.0,3.0,46.0,116.0,22.0,2.0,780.0,0
1594,3.0,75.0,2954.0,14.0,5.0,56.0,71.0,22.0,0.0,320.0,0
1595,3.0,75.0,2977.0,29.0,1.0,56.0,268.0,10.0,3.0,1600.0,2
1596,3.0,189.0,2057.0,15.0,5.0,45.0,101.0,22.0,0.0,460.0,0
1597,3.0,75.0,1961.0,18.0,14.0,57.0,33.0,18.0,3.0,165.0,1
1598,3.0,75.0,2276.0,22.0,3.0,40.0,182.0,22.0,3.0,600.0,0
1599,3.0,75.0,2958.0,7.0,7.0,51.0,70.0,22.0,2.0,380.0,1
1600,3.0,75.0,2977.0,29.0,1.0,56.0,289.0,10.0,1.0,1300.0,2
1601,3.0,75.0,1003.0,7.0,4.0,31.0,33.0,22.0,1.0,210.0,0
1602,3.0,75.0,1705.0,15.0,8.0,57.0,67.0,22.0,0.0,330.5,1
1603,3.0,120.0,961.0,7.0,5.0,49.0,73.0,22.0,2.0,413.0,0
1604,3.0,83.0,431.0,7.0,26.0,56.0,67.0,22.0,3.0,387.0,1
1605,3.0,225.0,1168.0,7.0,4.0,28.0,42.0,22.0,0.0,240.0,0
1606,3.0,189.0,2274.0,29.0,2.0,43.0,216.0,22.0,2.0,1000.0,0
1607,3.0,75.0,2754.0,14.0,5.0,54.0,118.0,22.0,0.0,520.0,1
1608,3.0,227.0,2621.0,7.0,5.0,31.0,36.0,13.0,2.0,230.0,0
1609,3.0,189.0,3034.0,1.0,16.0,52.0,44.0,0.0,2.0,320.0,1
1610,3.0,133.0,241.0,15.0,28.0,57.0,114.0,22.0,0.0,735.0,1
1611,3.0,222.0,1265.0,14.0,4.0,44.0,76.0,26.0,3.0,430.0,0
1612,3.0,75.0,501.0,8.0,5.0,37.0,68.0,22.0,0.0,350.0,0
1613,3.0,75.0,2954.0,7.0,8.0,56.0,60.0,22.0,0.0,290.0,1
1614,3.0,75.0,1324.0,8.0,14.0,54.0,63.0,22.0,3.0,245.0,1
1615,3.0,75.0,21.0,18.0,11.0,56.0,41.0,20.0,0.0,147.0,1
1616,3.0,75.0,1003.0,15.0,5.0,47.0,98.0,22.0,1.0,360.0,0
1617,3.0,75.0,1003.0,7.0,5.0,36.0,40.0,9.0,0.0,240.0,0
1618,3.0,75.0,2954.0,15.0,5.0,56.0,93.0,22.0,0.0,560.0,0
1619,3.0,225.0,1462.0,21.0,4.0,42.0,156.0,22.0,2.0,500.0,0
1620,3.0,75.0,25.0,14.0,5.0,54.0,91.0,22.0,3.0,339.0,0
1621,3.0,75.0,1003.0,14.0,5.0,49.0,107.0,22.0,2.0,330.0,0
1622,3.0,198.0,2118.0,7.0,5.0,24.0,38.0,22.0,2.0,315.0,0
1623,3.0,83.0,3090.0,21.0,17.0,56.0,190.0,22.0,2.0,600.0,1
1624,3.0,75.0,2276.0,15.0,1.0,43.0,198.0,22.0,3.0,500.0,0
1625,3.0,75.0,2754.0,7.0,8.0,54.0,69.0,22.0,2.0,325.0,1
1626,3.0,75.0,2170.0,15.0,4.0,40.0,83.0,22.0,0.0,360.0,0
1627,3.0,133.0,1844.0,11.0,27.0,54.0,48.0,0.0,2.0,180.0,1
1628,3.0,75.0,2460.0,7.0,14.0,56.0,58.0,22.0,3.0,300.0,1
1629,3.0,75.0,1705.0,14.0,8.0,56.0,67.0,22.0,3.0,360.0,1
1630,3.0,75.0,2460.0,7.0,14.0,56.0,58.0,22.0,2.0,320.0,1
1631,3.0,75.0,888.0,7.0,6.0,43.0,68.0,22.0,3.0,360.0,0
1632,3.0,189.0,1125.0,15.0,5.0,42.0,85.0,22.0,2.0,484.0,0
1633,3.0,225.0,1168.0,7.0,5.0,35.0,52.0,22.0,1.0,300.0,0
1634,3.0,75.0,1705.0,14.0,8.0,57.0,66.0,22.0,3.0,340.0,1
1635,3.0,75.0,25.0,7.0,5.0,54.0,67.0,22.0,2.0,255.0,0
1636,3.0,225.0,492.0,15.0,10.0,45.0,100.0,22.0,2.0,488.0,1
1637,3.0,75.0,2460.0,2.0,17.0,56.0,33.0,22.0,0.0,210.0,1
1638,3.0,120.0,2222.0,14.0,7.0,56.0,106.0,22.0,0.0,800.0,1
1639,3.0,75.0,2754.0,7.0,9.0,54.0,67.0,22.0,3.0,335.0,1
1640,3.0,75.0,2754.0,7.0,7.0,54.0,68.0,22.0,0.0,310.0,1
1641,3.0,133.0,1844.0,5.0,27.0,54.0,112.0,13.0,2.0,760.0,1
1642,3.0,75.0,1705.0,15.0,8.0,57.0,67.0,22.0,3.0,360.0,1
1643,3.0,75.0,1705.0,15.0,8.0,56.0,67.0,22.0,3.0,333.0,1
1644,3.0,189.0,312.0,22.0,3.0,41.0,141.0,22.0,3.0,751.0,0
1645,3.0,75.0,1003.0,7.0,5.0,49.0,78.0,22.0,2.0,320.0,0
1646,3.0,75.0,2954.0,15.0,5.0,56.0,107.0,22.0,3.0,610.0,1
1647,3.0,75.0,2325.0,7.0,13.0,55.0,67.0,22.0,0.0,300.0,1
1648,3.0,226.0,2316.0,22.0,8.0,44.0,163.0,22.0,3.0,970.0,0
1649,3.0,27.0,2654.0,29.0,2.0,55.0,312.0,22.0,0.0,2100.0,0
1650,3.0,75.0,2954.0,7.0,5.0,56.0,60.0,22.0,0.0,307.0,0
1651,3.0,75.0,1003.0,14.0,5.0,47.0,98.0,22.0,2.0,320.0,0
1652,3.0,133.0,3006.0,11.0,6.0,54.0,27.0,30.0,3.0,140.0,0
1653,3.0,225.0,499.0,7.0,5.0,36.0,59.0,22.0,2.0,310.0,0
1654,3.0,75.0,2754.0,7.0,5.0,54.0,69.0,22.0,2.0,325.0,1
1655,3.0,225.0,492.0,7.0,10.0,45.0,73.0,20.0,2.0,400.0,1
1656,3.0,120.0,228.0,15.0,16.0,58.0,115.0,22.0,3.0,1027.0,1
1657,3.0,75.0,2460.0,2.0,11.0,56.0,33.0,22.0,0.0,210.0,1
1658,3.0,191.0,2588.0,7.0,11.0,56.0,64.0,22.0,0.0,370.0,1
1659,3.0,27.0,2654.0,22.0,2.0,55.0,313.0,26.0,1.0,2200.0,0
1660,3.0,27.0,2655.0,22.0,2.0,56.0,314.0,22.0,1.0,2600.0,0
1661,3.0,165.0,2815.0,8.0,5.0,45.0,73.0,22.0,2.0,305.0,0
1662,3.0,225.0,1462.0,8.0,5.0,43.0,68.0,22.0,3.0,310.0,0
1663,3.0,75.0,2954.0,7.0,8.0,56.0,62.0,22.0,3.0,310.0,1
1664,3.0,75.0,2754.0,7.0,7.0,54.0,68.0,22.0,0.0,320.0,1
1665,3.0,75.0,2954.0,15.0,5.0,56.0,72.0,22.0,0.0,340.0,0
1666,3.0,75.0,2954.0,15.0,5.0,56.0,93.0,22.0,3.0,430.0,0
1667,3.0,222.0,677.0,22.0,5.0,54.0,204.0,22.0,3.0,1490.0,1
1668,3.0,191.0,1679.0,7.0,5.0,48.0,62.0,22.0,2.0,270.0,0
1669,3.0,75.0,1003.0,7.0,4.0,29.0,33.0,22.0,2.0,240.0,0
1670,3.0,75.0,2754.0,7.0,7.0,54.0,70.0,22.0,0.0,345.0,1
1671,3.0,226.0,2725.0,7.0,6.0,40.0,47.0,22.0,0.0,330.0,0
1672,3.0,189.0,3033.0,23.0,3.0,57.0,312.0,26.0,3.0,2960.0,0
1673,3.0,75.0,2754.0,7.0,8.0,54.0,68.0,22.0,0.0,310.0,1
1674,3.0,165.0,1571.0,36.0,1.0,41.0,306.0,22.0,2.0,1660.0,0
1675,3.0,191.0,773.0,7.0,5.0,38.0,45.0,22.0,3.0,263.0,0
1676,3.0,75.0,25.0,15.0,5.0,52.0,117.0,22.0,2.0,350.0,0
1677,3.0,75.0,2954.0,7.0,5.0,56.0,61.0,22.0,3.0,291.0,0
1678,3.0,83.0,397.0,14.0,25.0,57.0,71.0,22.0,3.0,456.0,1
1679,3.0,75.0,2954.0,14.0,5.0,56.0,71.0,22.0,0.0,340.0,0
1680,3.0,75.0,2754.0,15.0,5.0,54.0,115.0,22.0,0.0,508.0,1
1681,3.0,189.0,2057.0,7.0,5.0,45.0,75.0,22.0,2.0,420.0,0
1682,3.0,120.0,327.0,7.0,5.0,46.0,51.0,22.0,0.0,310.0,0
1683,3.0,75.0,2325.0,8.0,14.0,54.0,69.0,22.0,0.0,295.0,1
1684,3.0,83.0,3090.0,7.0,25.0,56.0,63.0,13.0,2.0,330.0,1
1685,3.0,76.0,1846.0,2.0,5.0,39.0,48.0,20.0,2.0,269.0,0
1686,3.0,189.0,3036.0,7.0,19.0,52.0,69.0,26.0,3.0,520.0,1
1687,3.0,191.0,1869.0,1.0,23.0,56.0,18.0,18.0,0.0,200.0,1
1688,3.0,133.0,1689.0,29.0,6.0,41.0,151.0,22.0,3.0,660.0,0
1689,3.0,191.0,1679.0,14.0,5.0,44.0,78.0,22.0,3.0,320.0,0
1690,3.0,227.0,500.0,15.0,5.0,48.0,114.0,22.0,2.0,500.0,0
1691,3.0,189.0,811.0,7.0,5.0,39.0,49.0,22.0,2.0,290.0,0
1692,3.0,75.0,1003.0,7.0,4.0,22.0,29.0,20.0,3.0,205.0,0
1693,3.0,225.0,1459.0,7.0,5.0,45.0,62.0,22.0,2.0,340.0,0
1694,3.0,133.0,1844.0,11.0,24.0,54.0,41.0,0.0,3.0,200.0,1
1695,3.0,222.0,677.0,42.0,5.0,54.0,324.0,22.0,3.0,2300.0,1
1696,3.0,225.0,1462.0,14.0,5.0,46.0,118.0,22.0,3.0,480.0,0
1697,3.0,191.0,1679.0,7.0,5.0,42.0,63.0,22.0,3.0,259.0,0
1698,3.0,225.0,1459.0,15.0,5.0,42.0,104.0,22.0,2.0,450.0,0
1699,3.0,189.0,506.0,22.0,5.0,41.0,133.0,22.0,3.0,650.0,0
1700,3.0,225.0,497.0,14.0,11.0,42.0,90.0,18.0,2.0,350.0,1
1701,3.0,75.0,2754.0,7.0,8.0,54.0,68.0,22.0,2.0,310.0,1
1702,3.0,75.0,2876.0,8.0,5.0,42.0,79.0,22.0,2.0,263.0,0
1703,3.0,75.0,2754.0,7.0,9.0,54.0,62.0,20.0,0.0,318.0,1
1704,3.0,75.0,1003.0,2.0,5.0,30.0,24.0,20.0,3.0,195.0,0
1705,3.0,222.0,677.0,22.0,5.0,54.0,156.0,22.0,0.0,1350.0,1
1706,3.0,75.0,1003.0,7.0,5.0,31.0,48.0,22.0,3.0,240.0,0
1707,3.0,133.0,2984.0,14.0,27.0,54.0,95.0,6.0,3.0,620.0,1
1708,3.0,133.0,2119.0,7.0,8.0,49.0,70.0,22.0,0.0,480.0,1
1709,3.0,227.0,2621.0,21.0,5.0,43.0,77.0,6.0,2.0,390.0,0
1710,3.0,227.0,500.0,7.0,5.0,48.0,59.0,22.0,0.0,350.0,0
1711,3.0,191.0,1869.0,2.0,23.0,56.0,18.0,18.0,2.0,200.0,1
1712,3.0,75.0,2754.0,14.0,6.0,54.0,104.0,22.0,2.0,450.0,0
1713,3.0,222.0,504.0,36.0,2.0,42.0,299.0,26.0,2.0,1700.0,0
1714,3.0,222.0,677.0,22.0,5.0,54.0,158.0,22.0,0.0,1280.0,1
1715,3.0,133.0,2984.0,21.0,15.0,54.0,43.0,22.0,2.0,475.0,1
1716,3.0,75.0,389.0,15.0,9.0,56.0,104.0,22.0,3.0,416.0,1
1717,3.0,191.0,1869.0,7.0,23.0,56.0,56.0,30.0,3.0,308.0,1
1718,3.0,225.0,1459.0,7.0,5.0,38.0,47.0,22.0,2.0,252.0,0
1719,3.0,227.0,2359.0,7.0,17.0,51.0,69.0,22.0,3.0,432.0,1
1720,3.0,191.0,1869.0,7.0,23.0,56.0,56.0,30.0,2.0,305.0,1
1721,3.0,75.0,2748.0,14.0,8.0,57.0,69.0,22.0,3.0,560.0,1
1722,3.0,75.0,352.0,15.0,14.0,57.0,140.0,22.0,3.0,940.0,1
1723,3.0,75.0,389.0,23.0,8.0,56.0,155.0,22.0,3.0,515.0,1
1724,3.0,133.0,2984.0,7.0,13.0,55.0,24.0,22.0,0.0,360.0,1
1725,3.0,83.0,3090.0,15.0,24.0,56.0,113.0,22.0,0.0,520.0,1
1726,3.0,83.0,1549.0,14.0,25.0,57.0,97.0,22.0,2.0,480.0,1
1727,3.0,191.0,2586.0,14.0,5.0,37.0,56.0,22.0,2.0,290.0,0
1728,3.0,75.0,1365.0,15.0,4.0,52.0,229.0,26.0,0.0,520.0,0
1729,3.0,75.0,2754.0,15.0,7.0,54.0,104.0,22.0,0.0,470.0,1
1730,3.0,75.0,389.0,14.0,8.0,56.0,106.0,22.0,3.0,435.0,1
1731,3.0,189.0,1124.0,7.0,8.0,48.0,90.0,22.0,3.0,500.0,1
1732,3.0,75.0,389.0,15.0,10.0,56.0,104.0,22.0,3.0,418.0,1
1733,3.0,225.0,1168.0,7.0,4.0,20.0,31.0,22.0,2.0,230.0,0
1734,3.0,83.0,1012.0,14.0,17.0,54.0,110.0,22.0,1.0,400.0,1
1735,3.0,225.0,3050.0,7.0,17.0,46.0,65.0,22.0,0.0,400.0,1
1736,3.0,133.0,2984.0,15.0,15.0,54.0,50.0,34.0,3.0,545.0,1
